"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1786161021909860726","Thu May 02 22:29:07 +0000 2024","45","they're like all fall out boy s songs put together #TheOwlHouse #philipwittebane #emperorbelos #belosxoc #ocxbelos https://t.co/SqiBMWVkcl","1786161021909860726","https://pbs.twimg.com/media/GMm3-nlXUAAtzDn.jpg","","en","distance silence piece","0","0","6","https://twitter.com/tuum_cleander/status/1786161021909860726","1469704321621282817","tuum_cleander"
"1786327320686678466","Fri May 03 09:29:56 +0000 2024","11","It s fallout 76 himself . Uhhh my bastard raider chainsaw cannibal fallout 76 guy HELLO LAURIE!!! https://t.co/5R2ALja8Mc","1786327320686678466","https://pbs.twimg.com/media/GMpPOteagAAmXEJ.jpg","","en","22 he/they","0","0","3","https://twitter.com/biohazratt/status/1786327320686678466","801932120356569088","biohazratt"
"1785860709374369866","Thu May 02 02:35:47 +0000 2024","197","This is peak Bethesda. That is to say focusing on the wrong shit. This goes all the way back to the E3 where they talked about Fallout 4. There is so much detail every button on every machine is fully modeled. That's great Todd what about the story though? They're so ","1785860709374369866","","","en","","1","13","30","https://twitter.com/Creetosis22/status/1785860709374369866","1696809224045551616","Creetosis22"
"1785159852878098518","Tue Apr 30 04:10:50 +0000 2024","494","gay people: i m gay pete wentz: ok gay people: omg pete wentz of fall out boy!!!! pete wentz: yo ho ho","1785159852878098518","","","en","he/they","0","1","96","https://twitter.com/devilbsideyou/status/1785159852878098518","1702842125052686336","devilbsideyou"
"1785696369300345003","Wed May 01 15:42:45 +0000 2024","16","Fall in line or fall out! #melttheiceborgs https://t.co/8zDNYV66YW","1785696369300345003","https://pbs.twimg.com/ext_tw_video_thumb/1785696269702402048/pu/img/8uoYiXqFfXFcomSk.jpg","","en","In your moms tunnel","0","1","5","https://twitter.com/hampsterofx/status/1785696369300345003","1519348559853760512","hampsterofx"
"1785557322275627320","Wed May 01 06:30:14 +0000 2024","218","//guided mastvrbation(?) virgin mg yvnho can you teach me how to jerk someone off? yvnho blinked not expecting those words to fall out of his boyfriends mouth. you want me to what? mg flushed looking everywhere but yvnho. https://t.co/whj5y0YKgh","1785557322275627320","https://pbs.twimg.com/media/GMeS7DtWIAAIyfr.jpg","","en","she/her  ","1","1","43","https://twitter.com/jyhfix/status/1785557322275627320","1606142587806654465","jyhfix"
"1785773017546571816","Wed May 01 20:47:20 +0000 2024","86","I need to find someone who can do a good fallout commission","1785773017546571816","","","en","Virginia, USA","0","72","0","https://twitter.com/NightFang4/status/1785773017546571816","3497627956","NightFang4"
"1786165354726674814","Thu May 02 22:46:20 +0000 2024","23"," I can t go on living like this (with permission to share) How on earth are volunteer #ME patients who are supporting 1000s of #ME patients-supposed to cope with the fall out when only ME friendly (not ME consultant) in NI retires? @LizK1988 @RobinSwann_MLA @publichealthni https://t.co/3DMlu2FbIh","1786165354726674814","https://pbs.twimg.com/media/GMm4w_BWIAANx4-.jpg","","en","Northern Ireland ","1","0","7","https://twitter.com/JoanMcparland/status/1786165354726674814","1650413124334354437","JoanMcparland"
"1786191257179701698","Fri May 03 00:29:16 +0000 2024","54","ISRAEL IN BIG TROUBLE Israeli top generals resigning &amp; soldiers refusing amid #GAZA WAR. Major fall out. Israeli is losing war https://t.co/seaDfrWQb2","1786191257179701698","https://pbs.twimg.com/ext_tw_video_thumb/1786191176258985984/pu/img/PelcXH540v-hK1YZ.jpg","","en","KASHMIR 🍁","0","2","12","https://twitter.com/Rizwanmalik49/status/1786191257179701698","1268089620752936960","Rizwanmalik49"
"1785782700236062780","Wed May 01 21:25:48 +0000 2024","19","Art trade with @DiamondsChest its erm Yes Man! #fallout https://t.co/lCHU8IZZek","1785782700236062780","https://pbs.twimg.com/media/GMhf5iaaIAAsYoO.jpg","","en","They/Them","0","1","6","https://twitter.com/InvaderMau/status/1785782700236062780","1538291543185862656","InvaderMau"
"1785861779030954173","Thu May 02 02:40:02 +0000 2024","459","you know when you like listen to a fall out boy song and all of a sudden pete wentz is in your head and you understand all the lyrics for the first time","1785861779030954173","","","en","he him","4","2","65","https://twitter.com/autismcock/status/1785861779030954173","1347785153217785856","autismcock"
"1786340580059967902","Fri May 03 10:22:37 +0000 2024","1","YOOO TY SO MUCH FOR THE FALLOUT 76 CODE I CAN FINALLY PLAY IT #Vulture5xVouch #Vulture5xlegit #ThoseVouch https://t.co/mhuLcRXiZA","1786340580059967902","https://pbs.twimg.com/media/GMpbRojW0AAkla2.png","","en","","0","0","1","https://twitter.com/chalupa26/status/1786340580059967902","1741550246188957696","chalupa26"
"1786279686563135981","Fri May 03 06:20:39 +0000 2024","36","Well Fallout starts with the number 33 on display. The famous elite codeword for go-go-go . But Leave the World Behind is a great example of them telling us their plan and also saying we deserve it. It is filled with so much symbolism. 1. Clay wakes up and 666 is hidden on https://t.co/xodlx3IvMR","1786279686563135981","https://pbs.twimg.com/media/GMoj6I0WwAAoeQq.jpg","","en","Birmingham, England","2","5","8","https://twitter.com/CA_Matthius/status/1786279686563135981","1613440337501949953","CA_Matthius"
"1786322870223741276","Fri May 03 09:12:15 +0000 2024","13","This is proof that testosterone is 100% effective at making your earrings fall out.","1786322870223741276","","","en","In your head.","0","1","2","https://twitter.com/Toby_1979/status/1786322870223741276","1603713797558046720","Toby_1979"
"1785793820661019107","Wed May 01 22:09:59 +0000 2024","46","‼️ANNOUNCEMENT‼️ This weekend we present the first official show for the Wrestle Frontier! Witness the return of JC Pullins after 4 years. Blake Syrase will address the fallout of REAWAKEN and see the return of Sebastian Case against Neoma! More details to come tomorrow! https://t.co/I4iYAjUHKy","1785793820661019107","https://pbs.twimg.com/ext_tw_video_thumb/1785791863376523265/pu/img/he34fopeORmn8j6t.jpg","","en","Los Angeles, CA","2","1","29","https://twitter.com/EMPIREonYT/status/1785793820661019107","970451572793729025","EMPIREonYT"
"1785361741804716338","Tue Apr 30 17:33:04 +0000 2024","5","Hos get cheated on multiple times and take em back but fall out with they hg over a simple argument","1785361741804716338","","","en","","1","2","8","https://twitter.com/liwanpaid/status/1785361741804716338","1757196804658024448","liwanpaid"
"1785710782182986238","Wed May 01 16:40:02 +0000 2024","148","He sure did grow didn't he? #Fallout https://t.co/4AG0kZBrv4","1785710782182986238","https://pbs.twimg.com/media/GMgefJYbMAE5OTA.jpg","","en","He / Him 🏳️‍⚧️ | 22 | White","1","10","24","https://twitter.com/Snapitkeeper/status/1785710782182986238","916151424358084608","Snapitkeeper"
"1785860349058551927","Thu May 02 02:34:21 +0000 2024","191","ghoulcy being described as a complicated relationship that will develop across the course of the show is literally how they describe enemies to lovers dynamics in ships I ve seen for years .","1785860349058551927","","","en","hawkins, indiana","0","5","25","https://twitter.com/crimsonssolo/status/1785860349058551927","805283285832237056","crimsonssolo"
"1785199074024563042","Tue Apr 30 06:46:41 +0000 2024","1227","If a mf do sum shit after y all fall out they been waiting to do that shit","1785199074024563042","","","en","Atlanta, GA","43","5","454","https://twitter.com/TopshelfKobe/status/1785199074024563042","4517742083","TopshelfKobe"
"1785346826297622682","Tue Apr 30 16:33:48 +0000 2024","1415","[THREAD] Vault 96 in #Fallout️ An uncanny Vault that contains a mysterious entity known as X-001 locked away in Cryogenic Bay 86 behind military security seals and a Tungsten-plated door. Hans Memling personal log (8/1/2080): I swear I saw something move in there #Fallout76 https://t.co/XHHLmS6jPc","1785346826297622682","https://pbs.twimg.com/media/GMbDeF2WAAAB6lN.jpg","","en","France","4","9","54","https://twitter.com/Su47Gault/status/1785346826297622682","873987363571105793","Su47Gault"
"1786128077526864356","Thu May 02 20:18:12 +0000 2024","17","Robots Vs super mutants. Who d you pick? #Fallout4 #Xbox #Gaming #Fallout https://t.co/dV5CzElAFx","1786128077526864356","https://pbs.twimg.com/media/GMmaA23WUAABAKb.jpg","","en","Texas, USA","0","0","1","https://twitter.com/ranger_houston/status/1786128077526864356","1520910921702457344","ranger_houston"
"1785116720988049669","Tue Apr 30 01:19:26 +0000 2024","101","huuuuge props to whoever made a poly radio mod for fallout 4 https://t.co/aqZDqVUbKZ","1785116720988049669","https://pbs.twimg.com/media/GMYCMnNb0AAk9hX.jpg","","en","the gizzverse","0","3","10","https://twitter.com/mullet_spirit/status/1785116720988049669","1449444006635585538","mullet_spirit"
"1785309961968386065","Tue Apr 30 14:07:19 +0000 2024","79","If I fall out with anyone I said I loved I m not airing their/our business out no matter what happened. I gotta still be ME.. no matter who you turned out to be","1785309961968386065","","","en","","7","0","80","https://twitter.com/RetiredDragger/status/1785309961968386065","1121786767861059589","RetiredDragger"
"1785808629561491757","Wed May 01 23:08:50 +0000 2024","259","we're still seeing the fallout from tumblrs shutdown","1785808629561491757","","","en","","1","4","41","https://twitter.com/JoeLongBalls/status/1785808629561491757","823912753","JoeLongBalls"
"1785929084482056491","Thu May 02 07:07:29 +0000 2024","106","Obidents don fallout today to press evil people our job is not to make them happy our job is to scatter their lies and propaganda... Oya naa https://t.co/08qpubJN5h","1785929084482056491","https://pbs.twimg.com/ext_tw_video_thumb/1785928998414864384/pu/img/j-OjtvJ4w8M7yx6V.jpg","","en","","2","5","36","https://twitter.com/Oserume1/status/1785929084482056491","1113081895514931202","Oserume1"
"1786177421018100134","Thu May 02 23:34:17 +0000 2024","111","I await the fallout!!","1786177421018100134","","","en","Portland, OR","0","4","32","https://twitter.com/BaddCompani/status/1786177421018100134","868673067223887872","BaddCompani"
"1786146949785178133","Thu May 02 21:33:12 +0000 2024","23","Our focus tonight is all about America and Israel dealing with the fallout of the Israel-Hamas war. @hope_americas talks to Susie Ozsinay Aranya senior adviser at the Office of the Prime Minister of Israel and Sharren Haskell a member of the Israeli Knesset. https://t.co/qdDeBnu4o0","1786146949785178133","https://pbs.twimg.com/ext_tw_video_thumb/1786146131661017088/pu/img/NQzplt9mu1VE8Vmo.jpg","","en","New York","0","1","7","https://twitter.com/EpochTV/status/1786146949785178133","1388194266833424387","EpochTV"
"1785947135038427522","Thu May 02 08:19:12 +0000 2024","133","i've been playing fallout nv and silly cannibal vault escapee radioactive luffy and concerned traveling caravan doctor law who found him crocodile owner of a casino in the strip- he's a loan shark and whoever can't pay him back he sells to doffy (who he then sells to the legion) https://t.co/2ZQ1taGQl7","1785947135038427522","https://pbs.twimg.com/media/GMj0a9DXIAAiE_c.jpg","","en","waiting","1","3","35","https://twitter.com/MIH4NN/status/1785947135038427522","917213473632899073","MIH4NN"
"1785623336195653899","Wed May 01 10:52:33 +0000 2024","536","How to deal with the BS from the BoS true as ever. So nice they brought the airship #Fallout","1785623336195653899","","","en","Buffalo, NY","1","14","42","https://twitter.com/SleepisforT/status/1785623336195653899","1026837553457061889","SleepisforT"
"1786023644725932079","Thu May 02 13:23:14 +0000 2024","12","Fallout alien spotted in school today https://t.co/aVAvgpQg7V","1786023644725932079","https://pbs.twimg.com/media/GMk67VXX0AMKXVm.jpg","","en","Wales","0","0","2","https://twitter.com/Bonesdrawstuff/status/1786023644725932079","1027269930","Bonesdrawstuff"
"1786044080784539715","Thu May 02 14:44:26 +0000 2024","699","Both at 9! Interesting that there are very few photos of Prince William smiling or happy in 1991 given how closely he saw his parents' traumatic relationship and the fallout of their marriage and how he played his mom's crying shoulder and as he remained till her final years. https://t.co/BIuqi2yZ6g","1786044080784539715","https://pbs.twimg.com/media/GMlFh10a4AAjvwt.jpg","","en","𓅪 App's Burial ground","2","12","57","https://twitter.com/Katrnish/status/1786044080784539715","1241261851721076736","Katrnish"
"1785536678406369652","Wed May 01 05:08:12 +0000 2024","49","The lost egg... Things are getting serious in the land of Avalon... Eggs are being stolen food is scarce... You can't trust anyone... not even... (Other half is playing another round of Fallout again. x3 Had the urge to play this part out. Do you know which fallout it is?) https://t.co/LyX4eMdopv","1785536678406369652","https://pbs.twimg.com/ext_tw_video_thumb/1785533054057938944/pu/img/9KuUiIhLcJxC1MG7.jpg","","en","Ohio","0","12","6","https://twitter.com/HyoPone/status/1785536678406369652","1313905451675914240","HyoPone"
"1785514573623140714","Wed May 01 03:40:22 +0000 2024","64","Fallout 76 is still such a buggy mess that I hope that one dude who blamed broken Bethesda games on mods gets dragged out of his bed in the middle of the night and curbstomp by 23 vengeful midgets","1785514573623140714","","","en","","0","4","10","https://twitter.com/longliveskelly/status/1785514573623140714","1706390647203061760","longliveskelly"
"1785711147297222879","Wed May 01 16:41:29 +0000 2024","209","giddy up Elliott Ingham via falloutboy on Instagram https://t.co/vDpWrRUT5S","1785711147297222879","https://pbs.twimg.com/media/GMge0webMAQ18_J.jpg","","en","she/her","7","0","40","https://twitter.com/fobbieupdates/status/1785711147297222879","1683388258024308741","fobbieupdates"
"1785381665201684626","Tue Apr 30 18:52:14 +0000 2024","6","Only a couple of hours left for the $CAPS pre-sale! I'm super excited to be part of this project! So much fun stuff being built for this! #CAPS #FALLOUT Website: https://t.co/mgzCO0ZYmn TG: https://t.co/K4L4JOSTwq X: @Capsonbase CA: 0xFE85a6A838540e1D73B79682Bc36A6fc30d09BD3","1785381665201684626","","","en","United States","0","1","1","https://twitter.com/_ClassicCrypto/status/1785381665201684626","1568975377128734721","_ClassicCrypto"
"1785157778530521492","Tue Apr 30 04:02:35 +0000 2024","41","I m losing it","1785157778530521492","","","en","hawkins, indiana","0","0","5","https://twitter.com/crimsonssolo/status/1785157778530521492","805283285832237056","crimsonssolo"
"1786078659771613585","Thu May 02 17:01:50 +0000 2024","5","The wasteland keeps dragging me back in I ll be live with more #Fallout76 tonight! So pop open a nice cold Nuka-Cola and kick your feet up with me as we crawl out through the fallout baby! 9:30pm at https://t.co/tKvKBEo4B4 ! https://t.co/NpudYsjKqg","1786078659771613585","https://pbs.twimg.com/tweet_video_thumb/GMltErnWAAA2jgy.jpg","","en","Mississippi, USA","1","0","4","https://twitter.com/T8T3R_SALAD/status/1786078659771613585","301936456","T8T3R_SALAD"
